,concept:name,time:timestamp,case:concept:name
10382,W_Afhandelen leads,1970-04-27 04:39:43,1794
10383,W_Afhandelen leads,1970-04-27 04:39:44,1794
10384,A_DECLINED,1970-04-27 04:39:45,1794
10385,W_Afhandelen leads,1970-04-27 04:39:46,1794
10386,A_SUBMITTED,1970-04-27 04:39:47,1795
10387,A_PARTLYSUBMITTED,1970-04-27 04:39:48,1795
10388,A_DECLINED,1970-04-27 04:39:49,1795
10389,A_SUBMITTED,1970-04-27 04:39:50,1796
10390,A_PARTLYSUBMITTED,1970-04-27 04:39:51,1796
10391,A_DECLINED,1970-04-27 04:39:52,1796
10392,A_SUBMITTED,1970-04-27 04:39:53,1797
10393,A_PARTLYSUBMITTED,1970-04-27 04:39:54,1797
10394,A_DECLINED,1970-04-27 04:39:55,1797
10395,A_SUBMITTED,1970-04-27 04:39:56,1798
10396,A_PARTLYSUBMITTED,1970-04-27 04:39:57,1798
10397,A_DECLINED,1970-04-27 04:39:58,1798
10398,A_SUBMITTED,1970-04-27 04:39:59,1799
10399,A_PARTLYSUBMITTED,1970-04-27 04:40:00,1799
10400,A_DECLINED,1970-04-27 04:40:01,1799
10401,A_SUBMITTED,1970-04-27 04:40:02,1800
10402,A_PARTLYSUBMITTED,1970-04-27 04:40:03,1800
10403,A_DECLINED,1970-04-27 04:40:04,1800
10404,A_SUBMITTED,1970-04-27 04:40:05,1801
10405,A_PARTLYSUBMITTED,1970-04-27 04:40:06,1801
10406,A_DECLINED,1970-04-27 04:40:07,1801
10407,A_SUBMITTED,1970-04-27 04:40:08,1802
10408,A_PARTLYSUBMITTED,1970-04-27 04:40:09,1802
10409,A_DECLINED,1970-04-27 04:40:10,1802
10410,A_SUBMITTED,1970-04-27 04:40:11,1803
10411,A_PARTLYSUBMITTED,1970-04-27 04:40:12,1803
10412,A_PREACCEPTED,1970-04-27 04:40:13,1803
10413,W_Completeren aanvraag,1970-04-27 04:40:14,1803
10414,W_Completeren aanvraag,1970-04-27 04:40:15,1803
10415,W_Completeren aanvraag,1970-04-27 04:40:16,1803
10416,W_Completeren aanvraag,1970-04-27 04:40:17,1803
10417,W_Completeren aanvraag,1970-04-27 04:40:18,1803
10418,W_Completeren aanvraag,1970-04-27 04:40:19,1803
10419,A_CANCELLED,1970-04-27 04:40:20,1803
10420,W_Completeren aanvraag,1970-04-27 04:40:21,1803
10421,A_SUBMITTED,1970-04-27 04:40:22,1804
10422,A_PARTLYSUBMITTED,1970-04-27 04:40:23,1804
10423,A_DECLINED,1970-04-27 04:40:24,1804
10424,A_SUBMITTED,1970-04-27 04:40:25,1805
10425,A_PARTLYSUBMITTED,1970-04-27 04:40:26,1805
10426,A_DECLINED,1970-04-27 04:40:27,1805
10427,A_SUBMITTED,1970-04-27 04:40:28,1806
10428,A_PARTLYSUBMITTED,1970-04-27 04:40:29,1806
10429,A_PREACCEPTED,1970-04-27 04:40:30,1806
10430,W_Completeren aanvraag,1970-04-27 04:40:31,1806
10431,W_Completeren aanvraag,1970-04-27 04:40:32,1806
10432,A_DECLINED,1970-04-27 04:40:33,1806
10433,W_Completeren aanvraag,1970-04-27 04:40:34,1806
10434,A_SUBMITTED,1970-04-27 04:40:35,1807
10435,A_PARTLYSUBMITTED,1970-04-27 04:40:36,1807
10436,A_DECLINED,1970-04-27 04:40:37,1807
10437,A_SUBMITTED,1970-04-27 04:40:38,1808
10438,A_PARTLYSUBMITTED,1970-04-27 04:40:39,1808
10439,W_Afhandelen leads,1970-04-27 04:40:40,1808
10440,W_Afhandelen leads,1970-04-27 04:40:41,1808
10441,A_DECLINED,1970-04-27 04:40:42,1808
10442,W_Afhandelen leads,1970-04-27 04:40:43,1808
10443,A_SUBMITTED,1970-04-27 04:40:44,1809
10444,A_PARTLYSUBMITTED,1970-04-27 04:40:45,1809
10445,W_Afhandelen leads,1970-04-27 04:40:46,1809
10446,W_Afhandelen leads,1970-04-27 04:40:47,1809
10447,A_DECLINED,1970-04-27 04:40:48,1809
10448,W_Afhandelen leads,1970-04-27 04:40:49,1809
10449,A_SUBMITTED,1970-04-27 04:40:50,1810
10450,A_PARTLYSUBMITTED,1970-04-27 04:40:51,1810
10451,A_DECLINED,1970-04-27 04:40:52,1810
10452,A_SUBMITTED,1970-04-27 04:40:53,1811
10453,A_PARTLYSUBMITTED,1970-04-27 04:40:54,1811
10454,W_Afhandelen leads,1970-04-27 04:40:55,1811
10455,W_Afhandelen leads,1970-04-27 04:40:56,1811
10456,A_DECLINED,1970-04-27 04:40:57,1811
10457,W_Afhandelen leads,1970-04-27 04:40:58,1811
10458,A_SUBMITTED,1970-04-27 04:40:59,1812
10459,A_PARTLYSUBMITTED,1970-04-27 04:41:00,1812
10460,W_Afhandelen leads,1970-04-27 04:41:01,1812
10461,W_Afhandelen leads,1970-04-27 04:41:02,1812
10462,A_DECLINED,1970-04-27 04:41:03,1812
10463,W_Afhandelen leads,1970-04-27 04:41:04,1812
10464,A_SUBMITTED,1970-04-27 04:41:05,1813
10465,A_PARTLYSUBMITTED,1970-04-27 04:41:06,1813
10466,W_Afhandelen leads,1970-04-27 04:41:07,1813
10467,W_Afhandelen leads,1970-04-27 04:41:08,1813
10468,A_PREACCEPTED,1970-04-27 04:41:09,1813
10469,W_Completeren aanvraag,1970-04-27 04:41:10,1813
10470,W_Afhandelen leads,1970-04-27 04:41:11,1813
10471,W_Completeren aanvraag,1970-04-27 04:41:12,1813
10472,W_Completeren aanvraag,1970-04-27 04:41:13,1813
10473,W_Completeren aanvraag,1970-04-27 04:41:14,1813
10474,W_Completeren aanvraag,1970-04-27 04:41:15,1813
10475,W_Completeren aanvraag,1970-04-27 04:41:16,1813
10476,A_DECLINED,1970-04-27 04:41:17,1813
10477,W_Completeren aanvraag,1970-04-27 04:41:18,1813
10478,A_SUBMITTED,1970-04-27 04:41:19,1814
10479,A_PARTLYSUBMITTED,1970-04-27 04:41:20,1814
10480,A_DECLINED,1970-04-27 04:41:21,1814
10481,A_SUBMITTED,1970-04-27 04:41:22,1815
10482,A_PARTLYSUBMITTED,1970-04-27 04:41:23,1815
10483,W_Afhandelen leads,1970-04-27 04:41:24,1815
10484,W_Afhandelen leads,1970-04-27 04:41:25,1815
10485,A_DECLINED,1970-04-27 04:41:26,1815
10486,W_Afhandelen leads,1970-04-27 04:41:27,1815
10487,A_SUBMITTED,1970-04-27 04:41:28,1816
10488,A_PARTLYSUBMITTED,1970-04-27 04:41:29,1816
10489,A_DECLINED,1970-04-27 04:41:30,1816
10490,A_SUBMITTED,1970-04-27 04:41:31,1817
10491,A_PARTLYSUBMITTED,1970-04-27 04:41:32,1817
10492,W_Afhandelen leads,1970-04-27 04:41:33,1817
10493,W_Afhandelen leads,1970-04-27 04:41:34,1817
10494,W_Afhandelen leads,1970-04-27 04:41:35,1817
10495,W_Afhandelen leads,1970-04-27 04:41:36,1817
10496,W_Afhandelen leads,1970-04-27 04:41:37,1817
10497,W_Afhandelen leads,1970-04-27 04:41:38,1817
10498,A_DECLINED,1970-04-27 04:41:39,1817
10499,W_Afhandelen leads,1970-04-27 04:41:40,1817
10500,A_SUBMITTED,1970-04-27 04:41:41,1818
10501,A_PARTLYSUBMITTED,1970-04-27 04:41:42,1818
10502,W_Afhandelen leads,1970-04-27 04:41:43,1818
10503,W_Afhandelen leads,1970-04-27 04:41:44,1818
10504,W_Afhandelen leads,1970-04-27 04:41:45,1818
10505,W_Afhandelen leads,1970-04-27 04:41:46,1818
10506,A_DECLINED,1970-04-27 04:41:47,1818
10507,W_Afhandelen leads,1970-04-27 04:41:48,1818
10508,A_SUBMITTED,1970-04-27 04:41:49,1819
10509,A_PARTLYSUBMITTED,1970-04-27 04:41:50,1819
10510,A_DECLINED,1970-04-27 04:41:51,1819
10511,A_SUBMITTED,1970-04-27 04:41:52,1820
10512,A_PARTLYSUBMITTED,1970-04-27 04:41:53,1820
10513,A_DECLINED,1970-04-27 04:41:54,1820
10514,A_SUBMITTED,1970-04-27 04:41:55,1821
10515,A_PARTLYSUBMITTED,1970-04-27 04:41:56,1821
10516,W_Afhandelen leads,1970-04-27 04:41:57,1821
10517,W_Afhandelen leads,1970-04-27 04:41:58,1821
10518,A_PREACCEPTED,1970-04-27 04:41:59,1821
10519,W_Completeren aanvraag,1970-04-27 04:42:00,1821
10520,W_Afhandelen leads,1970-04-27 04:42:01,1821
10521,W_Completeren aanvraag,1970-04-27 04:42:02,1821
10522,A_DECLINED,1970-04-27 04:42:03,1821
10523,W_Completeren aanvraag,1970-04-27 04:42:04,1821
10524,A_SUBMITTED,1970-04-27 04:42:05,1822
10525,A_PARTLYSUBMITTED,1970-04-27 04:42:06,1822
10526,W_Afhandelen leads,1970-04-27 04:42:07,1822
10527,W_Afhandelen leads,1970-04-27 04:42:08,1822
10528,W_Afhandelen leads,1970-04-27 04:42:09,1822
10529,W_Afhandelen leads,1970-04-27 04:42:10,1822
10530,A_DECLINED,1970-04-27 04:42:11,1822
10531,W_Afhandelen leads,1970-04-27 04:42:12,1822
10532,A_SUBMITTED,1970-04-27 04:42:13,1823
10533,A_PARTLYSUBMITTED,1970-04-27 04:42:14,1823
10534,A_DECLINED,1970-04-27 04:42:15,1823
10535,A_SUBMITTED,1970-04-27 04:42:16,1824
10536,A_PARTLYSUBMITTED,1970-04-27 04:42:17,1824
10537,A_PREACCEPTED,1970-04-27 04:42:18,1824
10538,W_Completeren aanvraag,1970-04-27 04:42:19,1824
10539,W_Completeren aanvraag,1970-04-27 04:42:20,1824
10540,A_CANCELLED,1970-04-27 04:42:21,1824
10541,W_Completeren aanvraag,1970-04-27 04:42:22,1824
10542,A_SUBMITTED,1970-04-27 04:42:23,1825
10543,A_PARTLYSUBMITTED,1970-04-27 04:42:24,1825
10544,W_Afhandelen leads,1970-04-27 04:42:25,1825
10545,W_Afhandelen leads,1970-04-27 04:42:26,1825
10546,A_DECLINED,1970-04-27 04:42:27,1825
10547,W_Afhandelen leads,1970-04-27 04:42:28,1825
10548,A_SUBMITTED,1970-04-27 04:42:29,1826
10549,A_PARTLYSUBMITTED,1970-04-27 04:42:30,1826
10550,W_Afhandelen leads,1970-04-27 04:42:31,1826
10551,W_Afhandelen leads,1970-04-27 04:42:32,1826
10552,A_DECLINED,1970-04-27 04:42:33,1826
10553,W_Afhandelen leads,1970-04-27 04:42:34,1826
10554,A_SUBMITTED,1970-04-27 04:42:35,1827
10555,A_PARTLYSUBMITTED,1970-04-27 04:42:36,1827
10556,A_PREACCEPTED,1970-04-27 04:42:37,1827
10557,W_Completeren aanvraag,1970-04-27 04:42:38,1827
10558,W_Completeren aanvraag,1970-04-27 04:42:39,1827
10559,W_Completeren aanvraag,1970-04-27 04:42:40,1827
10560,W_Completeren aanvraag,1970-04-27 04:42:41,1827
10561,A_CANCELLED,1970-04-27 04:42:42,1827
10562,W_Completeren aanvraag,1970-04-27 04:42:43,1827
10563,A_SUBMITTED,1970-04-27 04:42:44,1828
10564,A_PARTLYSUBMITTED,1970-04-27 04:42:45,1828
10565,A_DECLINED,1970-04-27 04:42:46,1828
10566,A_SUBMITTED,1970-04-27 04:42:47,1829
10567,A_PARTLYSUBMITTED,1970-04-27 04:42:48,1829
10568,W_Afhandelen leads,1970-04-27 04:42:49,1829
10569,W_Afhandelen leads,1970-04-27 04:42:50,1829
10570,A_DECLINED,1970-04-27 04:42:51,1829
10571,W_Afhandelen leads,1970-04-27 04:42:52,1829
10572,A_SUBMITTED,1970-04-27 04:42:53,1830
10573,A_PARTLYSUBMITTED,1970-04-27 04:42:54,1830
10574,A_DECLINED,1970-04-27 04:42:55,1830
10575,A_SUBMITTED,1970-04-27 04:42:56,1831
10576,A_PARTLYSUBMITTED,1970-04-27 04:42:57,1831
10577,W_Afhandelen leads,1970-04-27 04:42:58,1831
10578,W_Afhandelen leads,1970-04-27 04:42:59,1831
10579,A_PREACCEPTED,1970-04-27 04:43:00,1831
10580,W_Completeren aanvraag,1970-04-27 04:43:01,1831
10581,W_Afhandelen leads,1970-04-27 04:43:02,1831
10582,W_Completeren aanvraag,1970-04-27 04:43:03,1831
10583,W_Completeren aanvraag,1970-04-27 04:43:04,1831
10584,W_Completeren aanvraag,1970-04-27 04:43:05,1831
10585,A_DECLINED,1970-04-27 04:43:06,1831
10586,W_Completeren aanvraag,1970-04-27 04:43:07,1831
10587,A_SUBMITTED,1970-04-27 04:43:08,1832
10588,A_PARTLYSUBMITTED,1970-04-27 04:43:09,1832
10589,A_PREACCEPTED,1970-04-27 04:43:10,1832
10590,W_Completeren aanvraag,1970-04-27 04:43:11,1832
10591,W_Completeren aanvraag,1970-04-27 04:43:12,1832
10592,A_CANCELLED,1970-04-27 04:43:13,1832
10593,W_Completeren aanvraag,1970-04-27 04:43:14,1832
10594,A_SUBMITTED,1970-04-27 04:43:15,1833
10595,A_PARTLYSUBMITTED,1970-04-27 04:43:16,1833
10596,W_Afhandelen leads,1970-04-27 04:43:17,1833
10597,W_Afhandelen leads,1970-04-27 04:43:18,1833
10598,A_DECLINED,1970-04-27 04:43:19,1833
10599,W_Afhandelen leads,1970-04-27 04:43:20,1833
10600,A_SUBMITTED,1970-04-27 04:43:21,1834
10601,A_PARTLYSUBMITTED,1970-04-27 04:43:22,1834
10602,W_Afhandelen leads,1970-04-27 04:43:23,1834
10603,W_Afhandelen leads,1970-04-27 04:43:24,1834
10604,W_Afhandelen leads,1970-04-27 04:43:25,1834
10605,W_Afhandelen leads,1970-04-27 04:43:26,1834
10606,A_DECLINED,1970-04-27 04:43:27,1834
10607,W_Afhandelen leads,1970-04-27 04:43:28,1834
10608,A_SUBMITTED,1970-04-27 04:43:29,1835
10609,A_PARTLYSUBMITTED,1970-04-27 04:43:30,1835
10610,A_DECLINED,1970-04-27 04:43:31,1835
10611,A_SUBMITTED,1970-04-27 04:43:32,1836
10612,A_PARTLYSUBMITTED,1970-04-27 04:43:33,1836
10613,A_DECLINED,1970-04-27 04:43:34,1836
10614,A_SUBMITTED,1970-04-27 04:43:35,1837
10615,A_PARTLYSUBMITTED,1970-04-27 04:43:36,1837
10616,W_Afhandelen leads,1970-04-27 04:43:37,1837
10617,W_Afhandelen leads,1970-04-27 04:43:38,1837
10618,A_PREACCEPTED,1970-04-27 04:43:39,1837
10619,W_Completeren aanvraag,1970-04-27 04:43:40,1837
10620,W_Afhandelen leads,1970-04-27 04:43:41,1837
10621,W_Completeren aanvraag,1970-04-27 04:43:42,1837
10622,A_DECLINED,1970-04-27 04:43:43,1837
10623,W_Completeren aanvraag,1970-04-27 04:43:44,1837
10624,A_SUBMITTED,1970-04-27 04:43:45,1838
10625,A_PARTLYSUBMITTED,1970-04-27 04:43:46,1838
10626,A_DECLINED,1970-04-27 04:43:47,1838
10627,A_SUBMITTED,1970-04-27 04:43:48,1839
10628,A_PARTLYSUBMITTED,1970-04-27 04:43:49,1839
10629,W_Afhandelen leads,1970-04-27 04:43:50,1839
10630,W_Afhandelen leads,1970-04-27 04:43:51,1839
10631,A_DECLINED,1970-04-27 04:43:52,1839
10632,W_Afhandelen leads,1970-04-27 04:43:53,1839
10633,A_SUBMITTED,1970-04-27 04:43:54,1840
10634,A_PARTLYSUBMITTED,1970-04-27 04:43:55,1840
10635,W_Afhandelen leads,1970-04-27 04:43:56,1840
10636,W_Afhandelen leads,1970-04-27 04:43:57,1840
10637,A_DECLINED,1970-04-27 04:43:58,1840
10638,W_Afhandelen leads,1970-04-27 04:43:59,1840
10639,A_SUBMITTED,1970-04-27 04:44:00,1841
10640,A_PARTLYSUBMITTED,1970-04-27 04:44:01,1841
10641,A_DECLINED,1970-04-27 04:44:02,1841
10642,A_SUBMITTED,1970-04-27 04:44:03,1842
10643,A_PARTLYSUBMITTED,1970-04-27 04:44:04,1842
10644,W_Afhandelen leads,1970-04-27 04:44:05,1842
10645,W_Afhandelen leads,1970-04-27 04:44:06,1842
10646,A_DECLINED,1970-04-27 04:44:07,1842
10647,W_Afhandelen leads,1970-04-27 04:44:08,1842
10648,A_SUBMITTED,1970-04-27 04:44:09,1843
10649,A_PARTLYSUBMITTED,1970-04-27 04:44:10,1843
10650,A_DECLINED,1970-04-27 04:44:11,1843
10651,A_SUBMITTED,1970-04-27 04:44:12,1844
10652,A_PARTLYSUBMITTED,1970-04-27 04:44:13,1844
10653,A_DECLINED,1970-04-27 04:44:14,1844
10654,A_SUBMITTED,1970-04-27 04:44:15,1845
10655,A_PARTLYSUBMITTED,1970-04-27 04:44:16,1845
10656,A_DECLINED,1970-04-27 04:44:17,1845
10657,A_SUBMITTED,1970-04-27 04:44:18,1846
10658,A_PARTLYSUBMITTED,1970-04-27 04:44:19,1846
10659,A_DECLINED,1970-04-27 04:44:20,1846
10660,A_SUBMITTED,1970-04-27 04:44:21,1847
10661,A_PARTLYSUBMITTED,1970-04-27 04:44:22,1847
10662,W_Afhandelen leads,1970-04-27 04:44:23,1847
10663,W_Afhandelen leads,1970-04-27 04:44:24,1847
10664,A_PREACCEPTED,1970-04-27 04:44:25,1847
10665,W_Completeren aanvraag,1970-04-27 04:44:26,1847
10666,W_Afhandelen leads,1970-04-27 04:44:27,1847
10667,W_Completeren aanvraag,1970-04-27 04:44:28,1847
10668,A_DECLINED,1970-04-27 04:44:29,1847
10669,W_Completeren aanvraag,1970-04-27 04:44:30,1847
10670,A_SUBMITTED,1970-04-27 04:44:31,1848
10671,A_PARTLYSUBMITTED,1970-04-27 04:44:32,1848
10672,A_DECLINED,1970-04-27 04:44:33,1848
10673,A_SUBMITTED,1970-04-27 04:44:34,1849
10674,A_PARTLYSUBMITTED,1970-04-27 04:44:35,1849
10675,W_Afhandelen leads,1970-04-27 04:44:36,1849
10676,W_Afhandelen leads,1970-04-27 04:44:37,1849
10677,A_DECLINED,1970-04-27 04:44:38,1849
10678,W_Afhandelen leads,1970-04-27 04:44:39,1849
10679,A_SUBMITTED,1970-04-27 04:44:40,1850
10680,A_PARTLYSUBMITTED,1970-04-27 04:44:41,1850
10681,A_DECLINED,1970-04-27 04:44:42,1850
10682,A_SUBMITTED,1970-04-27 04:44:43,1851
10683,A_PARTLYSUBMITTED,1970-04-27 04:44:44,1851
10684,A_DECLINED,1970-04-27 04:44:45,1851
10685,A_SUBMITTED,1970-04-27 04:44:46,1852
10686,A_PARTLYSUBMITTED,1970-04-27 04:44:47,1852
10687,A_DECLINED,1970-04-27 04:44:48,1852
10688,A_SUBMITTED,1970-04-27 04:44:49,1853
10689,A_PARTLYSUBMITTED,1970-04-27 04:44:50,1853
10690,A_DECLINED,1970-04-27 04:44:51,1853
10691,A_SUBMITTED,1970-04-27 04:44:52,1854
10692,A_PARTLYSUBMITTED,1970-04-27 04:44:53,1854
10693,A_PREACCEPTED,1970-04-27 04:44:54,1854
10694,W_Completeren aanvraag,1970-04-27 04:44:55,1854
10695,W_Completeren aanvraag,1970-04-27 04:44:56,1854
10696,A_DECLINED,1970-04-27 04:44:57,1854
10697,W_Completeren aanvraag,1970-04-27 04:44:58,1854
10698,A_SUBMITTED,1970-04-27 04:44:59,1855
10699,A_PARTLYSUBMITTED,1970-04-27 04:45:00,1855
10700,A_DECLINED,1970-04-27 04:45:01,1855
10701,A_SUBMITTED,1970-04-27 04:45:02,1856
10702,A_PARTLYSUBMITTED,1970-04-27 04:45:03,1856
10703,A_DECLINED,1970-04-27 04:45:04,1856
10704,A_SUBMITTED,1970-04-27 04:45:05,1857
10705,A_PARTLYSUBMITTED,1970-04-27 04:45:06,1857
10706,A_DECLINED,1970-04-27 04:45:07,1857
10707,A_SUBMITTED,1970-04-27 04:45:08,1858
10708,A_PARTLYSUBMITTED,1970-04-27 04:45:09,1858
10709,W_Afhandelen leads,1970-04-27 04:45:10,1858
10710,W_Afhandelen leads,1970-04-27 04:45:11,1858
10711,A_DECLINED,1970-04-27 04:45:12,1858
10712,W_Afhandelen leads,1970-04-27 04:45:13,1858
10713,A_SUBMITTED,1970-04-27 04:45:14,1859
10714,A_PARTLYSUBMITTED,1970-04-27 04:45:15,1859
10715,A_DECLINED,1970-04-27 04:45:16,1859
10716,A_SUBMITTED,1970-04-27 04:45:17,1860
10717,A_PARTLYSUBMITTED,1970-04-27 04:45:18,1860
10718,A_DECLINED,1970-04-27 04:45:19,1860
10719,A_SUBMITTED,1970-04-27 04:45:20,1861
10720,A_PARTLYSUBMITTED,1970-04-27 04:45:21,1861
10721,W_Afhandelen leads,1970-04-27 04:45:22,1861
10722,W_Afhandelen leads,1970-04-27 04:45:23,1861
10723,A_DECLINED,1970-04-27 04:45:24,1861
10724,W_Afhandelen leads,1970-04-27 04:45:25,1861
10725,A_SUBMITTED,1970-04-27 04:45:26,1862
10726,A_PARTLYSUBMITTED,1970-04-27 04:45:27,1862
10727,A_DECLINED,1970-04-27 04:45:28,1862
10728,A_SUBMITTED,1970-04-27 04:45:29,1863
10729,A_PARTLYSUBMITTED,1970-04-27 04:45:30,1863
10730,W_Beoordelen fraude,1970-04-27 04:45:31,1863
10731,W_Beoordelen fraude,1970-04-27 04:45:32,1863
10732,W_Beoordelen fraude,1970-04-27 04:45:33,1863
10733,W_Beoordelen fraude,1970-04-27 04:45:34,1863
10734,A_DECLINED,1970-04-27 04:45:35,1863
10735,W_Beoordelen fraude,1970-04-27 04:45:36,1863
10736,A_SUBMITTED,1970-04-27 04:45:37,1864
10737,A_PARTLYSUBMITTED,1970-04-27 04:45:38,1864
10738,W_Afhandelen leads,1970-04-27 04:45:39,1864
10739,W_Afhandelen leads,1970-04-27 04:45:40,1864
10740,W_Afhandelen leads,1970-04-27 04:45:41,1864
10741,W_Afhandelen leads,1970-04-27 04:45:42,1864
10742,W_Afhandelen leads,1970-04-27 04:45:43,1864
10743,W_Afhandelen leads,1970-04-27 04:45:44,1864
10744,W_Afhandelen leads,1970-04-27 04:45:45,1864
10745,W_Afhandelen leads,1970-04-27 04:45:46,1864
10746,W_Afhandelen leads,1970-04-27 04:45:47,1864
10747,W_Afhandelen leads,1970-04-27 04:45:48,1864
10748,W_Afhandelen leads,1970-04-27 04:45:49,1864
10749,W_Afhandelen leads,1970-04-27 04:45:50,1864
10750,W_Afhandelen leads,1970-04-27 04:45:51,1864
10751,W_Afhandelen leads,1970-04-27 04:45:52,1864
10752,W_Afhandelen leads,1970-04-27 04:45:53,1864
10753,W_Afhandelen leads,1970-04-27 04:45:54,1864
10754,A_DECLINED,1970-04-27 04:45:55,1864
10755,W_Afhandelen leads,1970-04-27 04:45:56,1864
10756,A_SUBMITTED,1970-04-27 04:45:57,1865
10757,A_PARTLYSUBMITTED,1970-04-27 04:45:58,1865
10758,W_Afhandelen leads,1970-04-27 04:45:59,1865
10759,W_Afhandelen leads,1970-04-27 04:46:00,1865
10760,A_DECLINED,1970-04-27 04:46:01,1865
10761,W_Afhandelen leads,1970-04-27 04:46:02,1865
10762,A_SUBMITTED,1970-04-27 04:46:03,1866
10763,A_PARTLYSUBMITTED,1970-04-27 04:46:04,1866
10764,A_DECLINED,1970-04-27 04:46:05,1866
10765,A_SUBMITTED,1970-04-27 04:46:06,1867
10766,A_PARTLYSUBMITTED,1970-04-27 04:46:07,1867
10767,W_Afhandelen leads,1970-04-27 04:46:08,1867
10768,W_Afhandelen leads,1970-04-27 04:46:09,1867
10769,A_DECLINED,1970-04-27 04:46:10,1867
10770,W_Afhandelen leads,1970-04-27 04:46:11,1867
10771,A_SUBMITTED,1970-04-27 04:46:12,1868
10772,A_PARTLYSUBMITTED,1970-04-27 04:46:13,1868
10773,A_DECLINED,1970-04-27 04:46:14,1868
10774,A_SUBMITTED,1970-04-27 04:46:15,1869
10775,A_PARTLYSUBMITTED,1970-04-27 04:46:16,1869
10776,W_Afhandelen leads,1970-04-27 04:46:17,1869
10777,W_Afhandelen leads,1970-04-27 04:46:18,1869
10778,A_DECLINED,1970-04-27 04:46:19,1869
10779,W_Afhandelen leads,1970-04-27 04:46:20,1869
10780,A_SUBMITTED,1970-04-27 04:46:21,1870
10781,A_PARTLYSUBMITTED,1970-04-27 04:46:22,1870
10782,A_DECLINED,1970-04-27 04:46:23,1870
10783,A_SUBMITTED,1970-04-27 04:46:24,1871
10784,A_PARTLYSUBMITTED,1970-04-27 04:46:25,1871
10785,A_DECLINED,1970-04-27 04:46:26,1871
10786,A_SUBMITTED,1970-04-27 04:46:27,1872
10787,A_PARTLYSUBMITTED,1970-04-27 04:46:28,1872
10788,W_Afhandelen leads,1970-04-27 04:46:29,1872
10789,W_Afhandelen leads,1970-04-27 04:46:30,1872
10790,A_DECLINED,1970-04-27 04:46:31,1872
10791,W_Afhandelen leads,1970-04-27 04:46:32,1872
10792,A_SUBMITTED,1970-04-27 04:46:33,1873
10793,A_PARTLYSUBMITTED,1970-04-27 04:46:34,1873
10794,A_DECLINED,1970-04-27 04:46:35,1873
10795,A_SUBMITTED,1970-04-27 04:46:36,1874
10796,A_PARTLYSUBMITTED,1970-04-27 04:46:37,1874
10797,A_DECLINED,1970-04-27 04:46:38,1874
10798,A_SUBMITTED,1970-04-27 04:46:39,1875
10799,A_PARTLYSUBMITTED,1970-04-27 04:46:40,1875
10800,A_DECLINED,1970-04-27 04:46:41,1875
10801,A_SUBMITTED,1970-04-27 04:46:42,1876
10802,A_PARTLYSUBMITTED,1970-04-27 04:46:43,1876
10803,A_DECLINED,1970-04-27 04:46:44,1876
10804,A_SUBMITTED,1970-04-27 04:46:45,1877
10805,A_PARTLYSUBMITTED,1970-04-27 04:46:46,1877
10806,W_Afhandelen leads,1970-04-27 04:46:47,1877
10807,W_Afhandelen leads,1970-04-27 04:46:48,1877
10808,A_PREACCEPTED,1970-04-27 04:46:49,1877
10809,W_Completeren aanvraag,1970-04-27 04:46:50,1877
10810,W_Afhandelen leads,1970-04-27 04:46:51,1877
10811,W_Completeren aanvraag,1970-04-27 04:46:52,1877
10812,A_DECLINED,1970-04-27 04:46:53,1877
10813,W_Completeren aanvraag,1970-04-27 04:46:54,1877
10814,A_SUBMITTED,1970-04-27 04:46:55,1878
10815,A_PARTLYSUBMITTED,1970-04-27 04:46:56,1878
10816,A_PREACCEPTED,1970-04-27 04:46:57,1878
10817,W_Completeren aanvraag,1970-04-27 04:46:58,1878
10818,W_Completeren aanvraag,1970-04-27 04:46:59,1878
10819,A_CANCELLED,1970-04-27 04:47:00,1878
10820,W_Completeren aanvraag,1970-04-27 04:47:01,1878
10821,A_SUBMITTED,1970-04-27 04:47:02,1879
10822,A_PARTLYSUBMITTED,1970-04-27 04:47:03,1879
10823,W_Afhandelen leads,1970-04-27 04:47:04,1879
10824,W_Afhandelen leads,1970-04-27 04:47:05,1879
10825,A_PREACCEPTED,1970-04-27 04:47:06,1879
10826,W_Completeren aanvraag,1970-04-27 04:47:07,1879
10827,W_Afhandelen leads,1970-04-27 04:47:08,1879
10828,W_Completeren aanvraag,1970-04-27 04:47:09,1879
10829,W_Completeren aanvraag,1970-04-27 04:47:10,1879
10830,W_Completeren aanvraag,1970-04-27 04:47:11,1879
10831,A_DECLINED,1970-04-27 04:47:12,1879
10832,W_Completeren aanvraag,1970-04-27 04:47:13,1879
10833,A_SUBMITTED,1970-04-27 04:47:14,1880
10834,A_PARTLYSUBMITTED,1970-04-27 04:47:15,1880
10835,A_DECLINED,1970-04-27 04:47:16,1880
10836,A_SUBMITTED,1970-04-27 04:47:17,1881
10837,A_PARTLYSUBMITTED,1970-04-27 04:47:18,1881
10838,W_Afhandelen leads,1970-04-27 04:47:19,1881
10839,W_Afhandelen leads,1970-04-27 04:47:20,1881
10840,A_DECLINED,1970-04-27 04:47:21,1881
10841,W_Afhandelen leads,1970-04-27 04:47:22,1881
10842,A_SUBMITTED,1970-04-27 04:47:23,1882
10843,A_PARTLYSUBMITTED,1970-04-27 04:47:24,1882
10844,W_Afhandelen leads,1970-04-27 04:47:25,1882
